entity_id,period,segment,true_ca,obs_ca,under_decl_ratio,app_R1_TVA,c_true_R1_TVA,sig_raw_R1_TVA,sig_disc_R1_TVA,label_R1_TVA,app_R2_IS,c_true_R2_IS,sig_raw_R2_IS,sig_disc_R2_IS,label_R2_IS,app_R3_IMF,c_true_R3_IMF,sig_raw_R3_IMF,sig_disc_R3_IMF,label_R3_IMF,app_R4_TPU,c_true_R4_TPU,sig_raw_R4_TPU,sig_disc_R4_TPU,label_R4_TPU,app_R5_IRPP,c_true_R5_IRPP,sig_raw_R5_IRPP,sig_disc_R5_IRPP,label_R5_IRPP,app_R6_PAT,c_true_R6_PAT,sig_raw_R6_PAT,sig_disc_R6_PAT,label_R6_PAT,app_R7_DECL,c_true_R7_DECL,sig_raw_R7_DECL,sig_disc_R7_DECL,label_R7_DECL,app_R8_BANK,c_true_R8_BANK,sig_raw_R8_BANK,sig_disc_R8_BANK,label_R8_BANK,label_any_nc,n_applicable
E00447,1,medium,77759654.07919897,73003434.87132134,0.9280395569445682,True,0.6494688490485097,0.7096362732413083,1.0,0,False,,,,0,True,0.9401167557132363,0.9871908013998308,1.0,0,False,,,,0,True,0.5348581263416954,0.305438621047789,0.0,0,True,0.850921270683681,0.9417447308349948,1.0,0,True,0.5914898949855278,0.5953910050492319,1.0,0,True,0.10826967121115215,,,1,1,6
E00448,1,informal,10104126.260951364,7151352.297548606,0.7014954453492648,False,,,,0,False,,,,0,False,,,,0,True,0.4376429519634547,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8431576187562754,0.83996952057636,1.0,0,True,0.40477327162906906,0.4108071151000581,0.0,1,1,3
E00449,1,small_formal,49588958.983210884,30361986.29857542,0.616385488101813,False,,,,0,False,,,,0,False,,,,0,True,0.20072225073001548,1.0,1.0,1,True,0.4337107272017836,,,1,True,0.1664572447397904,0.023808199486867593,0.0,1,True,0.774687877478489,0.7263463411252213,1.0,0,True,0.5182031082920764,0.574716920272811,1.0,0,1,5
E00450,1,informal,5983980.1449436275,3396899.654243614,0.5658346809554498,False,,,,0,False,,,,0,False,,,,0,True,0.7241397699865746,1.0,1.0,0,False,,,,0,False,,,,0,True,0.6653804422428528,,,0,True,0.846509757289405,0.7515534885471218,1.0,0,0,3
E00451,1,small_formal,37224624.679209575,20815956.768206954,0.5802682625796927,False,,,,0,False,,,,0,False,,,,0,True,0.5780043234301948,,,0,False,,,,0,False,,,,0,True,0.5783234068163339,0.4756104365833597,0.0,0,True,0.26891006560175934,0.5713578186514326,1.0,1,1,3
E00452,1,informal,12497294.73522397,11691704.52129442,0.8647098022823548,False,,,,0,False,,,,0,False,,,,0,True,0.37632097687513566,0.0,0.0,1,False,,,,0,False,,,,0,True,0.6075737908530028,0.42636244540093804,0.0,0,True,0.2431236898409135,0.13476507842778246,0.0,1,1,3
E00453,1,small_formal,27571725.577833477,16209822.006662952,0.5584391244211431,False,,,,0,False,,,,0,False,,,,0,True,0.5311512399888242,0.0,0.0,0,False,,,,0,False,,,,0,True,0.8796757693819115,0.9268670433077962,1.0,0,True,0.16182428500334733,0.13346204629688443,0.0,1,1,3
E00454,1,large,957798037.0887718,633147082.4687035,0.6498256446230438,True,0.3524537609912349,0.09722399627195169,0.0,1,True,0.5994650652454286,,,0,True,0.9915366746402329,0.9999999999999974,1.0,0,False,,,,0,True,0.7352372245906178,,,0,True,0.18911427407247536,0.026485571840958996,0.0,1,True,0.7426258970780976,0.7624926364321104,1.0,0,True,0.2219065236428078,,,1,1,7
E00455,1,medium,151048923.89582387,123658444.85288583,0.8569280666130049,True,0.38803699003504283,0.39126122622798837,0.0,1,True,0.6014784492194615,0.583464374586918,1.0,0,True,0.9247402572879243,,,0,False,,,,0,True,0.33054016512365453,0.31695383133841865,0.0,1,True,0.568497190813606,0.5888711106280338,1.0,0,True,0.8177286215925484,0.8014637376343472,1.0,0,True,0.4618685695191351,,,1,1,7
E00456,1,informal,19816371.198333703,13556262.304644713,0.6747349462158126,False,,,,0,False,,,,0,False,,,,0,True,0.11601697168374558,0.0,0.0,1,False,,,,0,False,,,,0,True,0.5904118089374867,0.6268642930820308,1.0,0,True,0.6785784000583212,,,0,1,3
E00457,1,large,307126110.3997827,200889113.20384943,0.6610578749280385,True,0.569695947102313,0.6221820012772108,1.0,0,True,0.6957437216783653,0.5299836177259981,1.0,0,True,0.9620324628196648,0.9489543168377372,1.0,0,False,,,,0,True,0.38446948415553595,0.25769792027911276,0.0,1,True,0.32427906675200807,0.22667970996635428,0.0,1,True,0.8155195795299529,0.8340287884913354,1.0,0,True,0.7273466660129263,0.5958095112345551,1.0,0,1,7
E00458,1,medium,118619646.23348412,62059266.16967785,0.5202536489615345,True,0.4894189803836022,,,1,False,,,,0,True,0.8763986450282544,0.9573049042497968,1.0,0,False,,,,0,True,0.6661940423112087,,,0,True,0.6009271157069473,0.6714340078402199,1.0,0,True,0.7612748950872007,,,0,True,0.720275334124035,,,0,1,6
E00459,1,informal,5930294.28420971,4615628.539212996,0.7742897788092669,False,,,,0,False,,,,0,False,,,,0,True,0.35816727557941963,,,1,False,,,,0,False,,,,0,True,0.9661115530410314,0.9688084527761713,1.0,0,True,0.04055661490069522,,,1,1,3
E00460,1,informal,8295368.593711894,7509095.903589871,0.9080547640595671,False,,,,0,False,,,,0,False,,,,0,True,0.34085948255829696,1.0,1.0,1,False,,,,0,False,,,,0,True,0.48551211908255404,0.5147097793364561,1.0,1,True,0.3527711967980029,0.2973127557140058,0.0,1,1,3
E00461,1,informal,6513634.370236867,4297897.347338297,0.6583200590820115,False,,,,0,False,,,,0,False,,,,0,True,0.2432872836668243,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8425239849191157,0.4458430213126312,0.0,0,True,0.5734242042731629,0.5822806193851947,1.0,0,1,3
E00462,1,informal,15063402.925700653,7878518.362897941,0.4963182219622973,False,,,,0,False,,,,0,False,,,,0,True,0.46321148892525266,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8970602924368488,0.7498040099795826,1.0,0,True,0.4728354269049457,0.43802950866624607,0.0,1,1,3
E00463,1,small_formal,61943462.950512595,37362838.90915471,0.5925749057893286,False,,,,0,False,,,,0,False,,,,0,True,0.5671706058947791,1.0,1.0,0,True,0.8189486327185155,0.617034395127997,1.0,0,True,0.3618910960509519,0.38387755280437147,0.0,1,True,0.8752524968748658,0.8743504564302863,1.0,0,True,0.5397267128097631,0.39183709572620584,0.0,0,1,5
E00464,1,informal,47531044.20133263,26032492.814882357,0.5127597752225361,False,,,,0,False,,,,0,False,,,,0,True,0.31348360067498204,0.0,0.0,1,False,,,,0,False,,,,0,True,0.7682565529659531,0.8921826950664866,1.0,0,True,0.5632889158837554,0.6260780312567268,1.0,0,1,3
E00465,1,informal,3525284.1539146807,3344110.9502090155,0.9238827338407779,False,,,,0,False,,,,0,False,,,,0,True,0.11741258533673248,0.0,0.0,1,False,,,,0,False,,,,0,True,0.6962994882195083,0.6177260404368747,1.0,0,True,0.50675084704386,0.4903395900094798,0.0,0,1,3
E00466,1,informal,23206305.943353165,19855642.57314565,0.7841464494302772,False,,,,0,False,,,,0,False,,,,0,True,0.10443312331409801,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8159852735230001,0.8142859612350198,1.0,0,True,0.3835303210656415,0.2627872836836675,0.0,1,1,3
E00467,1,small_formal,54355646.493082754,49551321.13296407,0.8536709319073238,False,,,,0,False,,,,0,False,,,,0,True,0.6998729774952632,0.0,0.0,0,True,0.6776284310675209,0.48373448108528855,0.0,0,True,0.3784252787014118,0.5592462478648762,1.0,1,True,0.5781522698923333,0.6055425375799445,1.0,0,True,0.2954828401274343,0.3399273417017003,0.0,1,1,5
E00468,1,informal,6110692.464096454,4691160.360271649,0.7382457563051725,False,,,,0,False,,,,0,False,,,,0,True,0.4739022837282205,1.0,1.0,1,False,,,,0,False,,,,0,True,0.756314121848528,0.8251384961293592,1.0,0,True,0.37539437908013373,0.7005403923248078,1.0,1,1,3
E00469,1,small_formal,48420796.926409975,36834955.91627619,0.7470577423056162,False,,,,0,False,,,,0,False,,,,0,True,0.33342430268653866,,,1,True,0.6949104211149324,,,0,True,0.44417257715960856,0.6325362657123474,1.0,1,True,0.8245371643624408,0.9282890577066585,1.0,0,True,0.5250190117335323,0.592855845817925,1.0,0,1,5
E00470,1,informal,7928371.554889381,6080191.909989898,0.7720957277388951,False,,,,0,False,,,,0,False,,,,0,True,0.22780014102985682,0.0,0.0,1,False,,,,0,False,,,,0,True,0.9206742717107724,0.985623534843879,1.0,0,True,0.8685518253945307,0.8507843074304332,1.0,0,1,3
E00471,1,informal,62965752.512701504,35953954.672913544,0.5675224226700779,False,,,,0,False,,,,0,False,,,,0,True,0.5195929345730329,0.0,0.0,0,True,0.5591703212002601,0.6115502452860488,1.0,0,True,0.13948424915560093,0.0016032074046020298,0.0,1,True,0.5149239879489188,0.391897796949724,0.0,0,True,0.6519257052882439,,,0,1,5
E00472,1,informal,32269081.58646908,21794499.954172272,0.6164130704827792,False,,,,0,False,,,,0,False,,,,0,True,0.2629106524210264,0.0,0.0,1,False,,,,0,False,,,,0,True,0.274575209315163,0.3534498218860337,0.0,1,True,0.41378676092057454,0.48288741221494225,0.0,1,1,3
E00473,1,small_formal,63928538.13476689,51518524.91146014,0.7604331427936889,False,,,,0,False,,,,0,False,,,,0,True,0.6103089799275117,1.0,1.0,0,True,0.8611013148515433,0.9528962994058588,1.0,0,True,0.13702673695151407,0.004532425712771429,0.0,1,True,0.5706051145780137,0.3603752606031402,0.0,0,True,0.7311279786668804,0.8456798887882313,1.0,0,1,5
E00474,1,medium,95406103.00871986,67093424.48160459,0.684306841967005,True,0.2117237959223858,0.11065468804498955,0.0,1,False,,,,0,True,0.7755312342688798,0.5998315493500582,1.0,0,False,,,,0,True,0.8627389925572757,,,0,True,0.4248545463207934,0.1597988363290022,0.0,1,True,0.2605601158231108,0.25452807151443385,0.0,1,True,0.24848799897909826,0.44914274713119917,0.0,1,1,6
E00475,1,informal,17896685.70576537,5030043.252742306,0.28906043615164106,False,,,,0,False,,,,0,False,,,,0,True,0.43439370691256046,,,1,False,,,,0,False,,,,0,True,0.782491102366166,,,0,True,0.660893358853257,0.37831951118264817,0.0,0,1,3
E00476,1,informal,7519000.194134438,3869630.054240537,0.5017559356514086,False,,,,0,False,,,,0,False,,,,0,True,0.4240224299065057,1.0,1.0,1,False,,,,0,False,,,,0,True,0.8917130450124903,0.8620154776398455,1.0,0,True,0.5882950057307118,0.2823066787027409,0.0,0,1,3
E00477,1,informal,8985108.322421357,6304297.481152576,0.675884792995018,False,,,,0,False,,,,0,False,,,,0,True,0.4582820261613008,1.0,1.0,1,False,,,,0,False,,,,0,True,0.769757233611243,0.8578301353767165,1.0,0,True,0.6822199691260615,0.8746847893438823,1.0,0,1,3
E00478,1,informal,5766379.518145159,5092336.921168293,0.8112842769348911,False,,,,0,False,,,,0,False,,,,0,True,0.2435562990861323,1.0,1.0,1,False,,,,0,False,,,,0,True,0.8332128168281956,0.6807347754521821,1.0,0,True,0.1264909261430242,,,1,1,3
E00479,1,medium,65079351.65769225,37842831.19474401,0.5984067183774908,False,,,,0,False,,,,0,False,,,,0,True,0.25608000966706,0.0,0.0,1,True,0.8020762698748338,,,0,True,0.5883474222673849,,,0,True,0.7867660763866724,0.8537199983744213,1.0,0,True,0.4793676005501882,0.08195261733532677,0.0,1,1,5
E00480,1,large,332737989.3109603,295730593.9698947,0.8590347753096296,True,0.4281406874736437,,,1,True,0.3181927144470249,0.27806314832937185,0.0,1,True,0.9776146153231315,0.9999997326199046,1.0,0,False,,,,0,True,0.8234060804177294,0.8330843780120425,1.0,0,True,0.18458466874584717,0.2113405196522236,0.0,1,True,0.7654604031466742,,,0,True,0.2656813320542677,0.36747977473372817,0.0,1,1,7
E00481,1,medium,121095920.52016792,97543552.98406178,0.8344283326100866,True,0.5199609541965103,,,0,False,,,,0,True,0.852823136376808,0.9321109155731605,1.0,0,False,,,,0,True,0.5451837981176246,,,0,True,0.20898787893902318,0.2802913926127515,0.0,1,True,0.8079387985104984,0.6113094056272105,1.0,0,True,0.6787602243728217,0.4669399969376525,0.0,0,1,6
E00482,1,informal,10609893.747965274,3234611.929923847,0.30987512898494474,False,,,,0,False,,,,0,False,,,,0,True,0.04412312261604213,0.0,0.0,1,False,,,,0,False,,,,0,True,0.4441350892945034,0.33361890526044036,0.0,1,True,0.6401535053866912,0.6766530322066382,1.0,0,1,3
E00483,1,informal,17515695.30736206,16976732.032053567,0.915443219616084,False,,,,0,False,,,,0,False,,,,0,True,0.5946691750810422,1.0,1.0,0,False,,,,0,False,,,,0,True,0.8827721869313891,0.9312966035007018,1.0,0,True,0.5754552359619631,0.376705462412662,0.0,0,0,3
E00484,1,small_formal,69970609.57279754,25127205.107235424,0.36292586140147975,False,,,,0,False,,,,0,False,,,,0,True,0.19703507843722073,1.0,1.0,1,False,,,,0,False,,,,0,True,0.7400364184586324,,,0,True,0.5343158831966787,0.837814470028441,1.0,0,1,3
E00485,1,small_formal,52741699.109729476,47174420.24409467,0.8544437971082083,False,,,,0,False,,,,0,False,,,,0,True,0.07021614223406789,0.0,0.0,1,True,0.6916240808689293,0.7158882544672434,1.0,0,True,0.7151110468350012,0.8476085872106077,1.0,0,True,0.6863680942828827,0.880499555110245,1.0,0,True,0.6881527848675237,0.6848362242412888,1.0,0,1,5
E00486,1,informal,9617196.460012984,3930614.2580522588,0.42555360451122554,False,,,,0,False,,,,0,False,,,,0,True,0.21468845671507475,0.0,0.0,1,False,,,,0,False,,,,0,True,0.6967449904317131,0.8641584534947172,1.0,0,True,0.27366439911545554,0.10615148561316164,0.0,1,1,3
E00487,1,informal,11551331.259543642,6124919.718171851,0.5351289198458624,False,,,,0,False,,,,0,False,,,,0,True,0.08591200552919943,0.0,0.0,1,False,,,,0,False,,,,0,True,0.6553802675323589,,,0,True,0.6974647156979829,0.7150276739813142,1.0,0,1,3
E00488,1,small_formal,87912292.00070462,68424756.99065416,0.7893227308346198,True,0.26683787224858957,0.19404492748386404,0.0,1,False,,,,0,True,0.9497009246422138,0.964063906084218,1.0,0,False,,,,0,True,0.08328371578902788,0.03431791042457415,0.0,1,True,0.7882854503345227,,,0,True,0.8240269248238735,0.7489884165309137,1.0,0,True,0.7883313363582592,,,0,1,6
E00489,1,informal,7042588.232678952,6395689.792241414,0.9441479216619649,False,,,,0,False,,,,0,False,,,,0,True,0.28430500160161754,0.0,0.0,1,False,,,,0,False,,,,0,True,0.7826417566011297,0.827444729204028,1.0,0,True,0.6257778189250941,0.37241796631848223,0.0,0,1,3
E00490,1,medium,122004006.11992711,68005777.4168271,0.5736481736216316,True,0.4669927239108372,0.3515518702197844,0.0,1,False,,,,0,True,0.9423975477897621,0.8364051757364156,1.0,0,False,,,,0,True,0.789314319997115,0.6525027594948184,1.0,0,True,0.7498819280570133,,,0,True,0.8313189139696745,0.965139203046958,1.0,0,True,0.5746248816726831,0.4801727047659008,0.0,0,1,6
E00491,1,informal,22133020.01171503,17829024.709248703,0.8142712577815241,False,,,,0,False,,,,0,False,,,,0,True,0.30424868267234595,0.0,0.0,1,False,,,,0,False,,,,0,True,0.27656572544183256,0.48004793320130207,0.0,1,True,0.529392428775415,0.21774152539610955,0.0,0,1,3
E00492,1,large,248464797.2703284,184850552.97392076,0.7490292057746845,True,0.6200075946402838,0.68436754617141,1.0,0,True,0.5832285300397542,0.6630960109690218,1.0,0,True,0.9325211277012407,0.9756680528650794,1.0,0,False,,,,0,True,0.679065757740455,0.8888363600725396,1.0,0,True,0.7745341615621618,0.7367309807334695,1.0,0,True,0.8146977234553554,0.6155695554803321,1.0,0,True,0.5291886085328736,0.6230096913023236,1.0,0,0,7
E00493,1,informal,9870634.552703466,6434248.2783960095,0.6638167886609536,False,,,,0,False,,,,0,False,,,,0,True,0.08123762224164055,0.0,0.0,1,False,,,,0,False,,,,0,True,0.7858562531830009,0.8713727624135491,1.0,0,True,0.26961459797174947,0.12487508519924903,0.0,1,1,3
E00494,1,informal,16054141.010078534,8045785.145464564,0.5025994938735036,False,,,,0,False,,,,0,False,,,,0,True,0.5155360590280101,1.0,1.0,0,False,,,,0,False,,,,0,True,0.5866521783943882,0.4269897432784593,0.0,0,True,0.3400723853090848,,,1,1,3
E00495,1,informal,32899873.71325124,18409817.498186637,0.5200206939055702,False,,,,0,False,,,,0,False,,,,0,True,0.17421608895989946,,,1,False,,,,0,False,,,,0,True,0.332106336633301,0.38081179464492915,0.0,1,True,0.41490185071182833,0.23718582078140193,0.0,1,1,3
E00496,1,small_formal,27663054.68479546,20344696.376963854,0.7547716494112843,False,,,,0,False,,,,0,False,,,,0,True,0.10329783631583664,0.0,0.0,1,False,,,,0,False,,,,0,True,0.34357149622594396,,,1,True,0.6623260934905771,0.7356698803090528,1.0,0,1,3
E00497,1,informal,17715875.43623151,10441597.44042993,0.5701118409185675,False,,,,0,False,,,,0,False,,,,0,True,0.03996686172528747,0.0,0.0,1,False,,,,0,False,,,,0,True,0.5445780074597752,,,0,True,0.17405617279654567,0.08831187077714876,0.0,1,1,3
E00498,1,medium,163743951.60137084,138029846.69166112,0.8509149415789055,True,0.8010361356861188,0.9665536311562688,1.0,0,True,0.5047500092119611,0.4920617064118121,0.0,0,True,0.9790802067967056,0.9988654457426369,1.0,0,False,,,,0,True,0.8306920891714232,0.8661475948304775,1.0,0,True,0.7490585581219246,,,0,True,0.256896539904454,0.24999271158199715,0.0,1,True,0.4487352926517027,0.2566357911535304,0.0,1,1,7
E00499,1,informal,27081843.88307984,20506681.608765844,0.8094146111487533,False,,,,0,False,,,,0,False,,,,0,True,0.965621998051761,1.0,1.0,0,False,,,,0,False,,,,0,True,0.3982968693618229,0.6221179639268971,1.0,1,True,0.5711789954109905,0.5272303504746594,1.0,0,1,3
E00500,1,medium,142473466.46144566,72644385.81846961,0.48640627999587416,True,0.2898946401112322,0.27930657785329555,0.0,1,False,,,,0,True,0.9635058856262808,,,0,False,,,,0,True,0.6606990885635508,0.5674851982840204,1.0,0,True,0.3052928627046814,0.2408852871344733,0.0,1,True,0.7494882157335112,0.7989873267563791,1.0,0,True,0.7940009481560153,0.7975561751638317,1.0,0,1,6
E00501,1,informal,6183364.277916709,4487178.561825253,0.7089302308207934,False,,,,0,False,,,,0,False,,,,0,True,0.8156506898226462,1.0,1.0,0,False,,,,0,False,,,,0,True,0.9522404263154124,0.9512328056246672,1.0,0,True,0.16046875568129335,,,1,1,3
E00502,1,small_formal,47863416.57810634,33032558.946333304,0.6902841498606453,False,,,,0,False,,,,0,False,,,,0,True,0.49089607669250046,1.0,1.0,1,True,0.6483484290842467,0.73921974555101,1.0,0,True,0.42141578109006816,0.4721945347361196,0.0,1,True,0.5401698423500042,0.32703995815317877,0.0,0,True,0.3338918381160575,0.26619451225951446,0.0,1,1,5
E00503,1,small_formal,30695200.865116075,27901153.51861706,0.8865647100797085,False,,,,0,False,,,,0,False,,,,0,True,0.20957400963097592,0.0,0.0,1,False,,,,0,False,,,,0,True,0.4816029390090966,0.6044980355902626,1.0,1,True,0.6285073003795406,0.7257403853621887,1.0,0,1,3
E00504,1,medium,88517161.75677878,54917537.35275639,0.6162533561674217,False,,,,0,False,,,,0,False,,,,0,True,0.7629897083840732,0.0,0.0,0,True,0.6902498250325053,0.8619413961253091,1.0,0,True,0.37681885891407924,,,1,True,0.7023254433758063,,,0,True,0.5230589849344969,0.4576327900979328,0.0,0,1,5
E00505,1,large,922176494.3720679,712668833.8836656,0.8509151401688306,True,0.3194520048563712,0.35471108513497907,0.0,1,True,0.3521471116870301,0.33661474998650526,0.0,1,True,0.9363553076884662,,,0,False,,,,0,True,0.81840219142477,0.7014667170443147,1.0,0,True,0.6077576519234718,0.5834510163060436,1.0,0,True,0.7544339182199995,,,0,True,0.9531302269327524,0.8912940934100199,1.0,0,1,7
E00506,1,medium,218870731.01518622,63287644.250756115,0.29729688883279276,True,0.2562052109064978,,,1,False,,,,0,True,0.9057804030956983,,,0,False,,,,0,True,0.3664714901880757,,,1,True,0.2858280201527739,0.16381392721690377,0.0,1,True,0.8589987079803147,0.8179281433860079,1.0,0,True,0.49873951251636395,,,1,1,6
E00507,1,informal,3377694.6643508836,3075929.7443362516,0.919283222654733,False,,,,0,False,,,,0,False,,,,0,True,0.1807431016629332,,,1,False,,,,0,False,,,,0,True,0.8153060149631057,0.9213092452448528,1.0,0,True,0.13499123430048973,,,1,1,3
E00508,1,large,993629558.016305,725679921.9306202,0.6959174468664278,True,0.42308620196145313,0.14978592296943086,0.0,1,True,0.7577021680146865,0.5487940470245632,1.0,0,True,0.980316926130165,,,0,False,,,,0,True,0.8980707410557541,0.9456964990083513,1.0,0,True,0.08828501640371975,0.17266176135103806,0.0,1,True,0.7907513191999982,0.7648034279069333,1.0,0,True,0.8452370311848605,,,0,1,7
E00509,1,small_formal,34203686.31620752,20950783.92018046,0.5912303662651588,False,,,,0,False,,,,0,False,,,,0,True,0.539214924230691,1.0,1.0,0,False,,,,0,False,,,,0,True,0.713844244754965,0.5518661251126227,1.0,0,True,0.6184191070886109,0.6708844811243635,1.0,0,0,3
E00510,1,informal,14492413.809003754,13346030.634576736,0.8842024268945377,False,,,,0,False,,,,0,False,,,,0,True,0.39895309628127373,,,1,False,,,,0,False,,,,0,True,0.6979544712962229,0.737358603634398,1.0,0,True,0.546589603914095,0.2858329486070559,0.0,0,1,3
E00511,1,informal,3080465.9544723528,2192034.9245374943,0.715421775693961,False,,,,0,False,,,,0,False,,,,0,True,0.04816430496108956,,,1,False,,,,0,False,,,,0,True,0.5149950114795829,0.2965448889935916,0.0,0,True,0.42173516308118736,0.27573551930410484,0.0,1,1,3
E00512,1,informal,4287212.681524709,3629618.9762128657,0.8510680922811379,False,,,,0,False,,,,0,False,,,,0,True,0.2616492458898644,0.0,0.0,1,False,,,,0,False,,,,0,True,0.35265562792610455,0.11056253666102735,0.0,1,True,0.835775397889083,0.3651098759756326,0.0,0,1,3
E00513,1,medium,68212530.19163384,48750984.20599034,0.7350241695047353,False,,,,0,False,,,,0,False,,,,0,True,0.3889408304474014,0.0,0.0,1,True,0.6062951231918784,0.8672193565332218,1.0,0,True,0.472760531923338,0.3452235626048161,0.0,1,True,0.9084568386113612,0.825507450572303,1.0,0,True,0.5910801401509147,0.8644123182347974,1.0,0,1,5
E00514,1,large,591367999.0816782,504873545.05563354,0.8776098656995178,True,0.4279224859422102,0.28133537957497523,0.0,1,True,0.5928868055716052,0.6748821551725613,1.0,0,True,0.7955597145516439,0.5705065815423068,1.0,0,False,,,,0,True,0.2845914492792438,0.10996756269204964,0.0,1,True,0.4022646738603532,0.49069020415748577,0.0,1,True,0.5436339058866851,,,0,True,0.8037801241423586,0.5895647933369348,1.0,0,1,7
E00515,1,medium,130394881.71939437,56939816.60227165,0.4398074569743641,False,,,,0,False,,,,0,False,,,,0,True,0.29149568839407225,0.0,0.0,1,True,0.8482640102583598,0.8624465971229497,1.0,0,True,0.31187865520999025,0.4312349767303719,0.0,1,True,0.5802750735047683,,,0,True,0.379888309174856,0.4878337680261616,0.0,1,1,5
E00516,1,informal,10608860.286737366,8348137.141939305,0.7464651946711777,False,,,,0,False,,,,0,False,,,,0,True,0.2220228979085393,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8461314898749633,0.6861545250659912,1.0,0,True,0.6846647643109309,0.6432485930860193,1.0,0,1,3
E00517,1,informal,29189696.22213314,12823171.324099166,0.4392993611192466,False,,,,0,False,,,,0,False,,,,0,True,0.4690789155939204,1.0,1.0,1,False,,,,0,False,,,,0,True,0.8015283432375708,0.9445478055227785,1.0,0,True,0.39210839268925995,,,1,1,3
E00518,1,medium,164783205.42670596,124970170.2252346,0.7742915811519081,True,0.24936912167316366,0.09332898156285142,0.0,1,True,0.6515433461220024,0.5840798783740699,1.0,0,True,0.9326360201328712,0.8225276059950566,1.0,0,False,,,,0,True,0.8216111488488231,0.9617407901226227,1.0,0,True,0.6589459234405587,0.9107660663471732,1.0,0,True,0.4523251639329971,0.6131199945360211,1.0,1,True,0.6538343386577962,0.7103289869427765,1.0,0,1,7
E00519,1,small_formal,40389785.53459891,24974085.27119454,0.5895040408639762,False,,,,0,False,,,,0,False,,,,0,True,0.18126121150773397,0.0,0.0,1,False,,,,0,False,,,,0,True,0.5515235328152509,,,0,True,0.2956444403897434,0.18286456251047642,0.0,1,1,3
E00520,1,medium,78038938.17150077,49405113.93470189,0.605037154548327,False,,,,0,False,,,,0,False,,,,0,True,0.6205927692146683,1.0,1.0,0,True,0.6279073811330413,0.8741161458010609,1.0,0,True,0.26930906179621583,0.1880446789025673,0.0,1,True,0.616827524915633,0.7987984201475634,1.0,0,True,0.7463898626004577,,,0,1,5
E00521,1,informal,9145789.614385646,7026242.348754868,0.7973067091725043,False,,,,0,False,,,,0,False,,,,0,True,0.2128935836252882,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8340186847807457,0.8918435692722101,1.0,0,True,0.6091623988949529,0.8518827766033434,1.0,0,1,3
E00522,1,medium,70779234.04581681,48425323.365732625,0.6763092633432559,False,,,,0,False,,,,0,False,,,,0,True,0.11026046752353086,0.0,0.0,1,True,0.8278762727576138,,,0,True,0.1889938092917996,0.1067248361185797,0.0,1,True,0.19095386482593033,0.049131001825724226,0.0,1,True,0.48690829902607413,0.37180856476636764,0.0,1,1,5
E00523,1,informal,14391418.545456603,6900390.9631142095,0.48280707541016027,False,,,,0,False,,,,0,False,,,,0,True,0.6910910839055285,,,0,False,,,,0,False,,,,0,True,0.36862548409577456,0.7157906443807387,1.0,1,True,0.7185309840107869,,,0,1,3
E00524,1,informal,2412835.0735412096,2074434.2064696779,0.8158600699481117,False,,,,0,False,,,,0,False,,,,0,True,0.24469948349325632,1.0,1.0,1,False,,,,0,False,,,,0,True,0.7859401676670593,0.9223856064171846,1.0,0,True,0.572710443621445,0.7564434698871101,1.0,0,1,3
E00525,1,informal,13324747.600139916,11816517.269450422,0.8637430661329432,False,,,,0,False,,,,0,False,,,,0,True,0.4140017531333907,0.0,0.0,1,False,,,,0,False,,,,0,True,0.3648431896440676,0.46742836061236526,0.0,1,True,0.5956987590634223,0.7350577100632577,1.0,0,1,3
E00526,1,informal,12576244.149206853,10745630.807699157,0.8396991028046332,False,,,,0,False,,,,0,False,,,,0,True,0.4617910814909011,1.0,1.0,1,False,,,,0,False,,,,0,True,0.5040788106944902,,,0,True,0.5724655801084777,,,0,1,3
E00527,1,informal,13631573.056597894,9512221.106085796,0.7256490157369994,False,,,,0,False,,,,0,False,,,,0,True,0.35065690249896125,0.0,0.0,1,False,,,,0,False,,,,0,True,0.8892708814014518,,,0,True,0.2194930943034189,,,1,1,3
E00528,1,informal,6202215.744240168,5182034.349950484,0.8111568799616842,False,,,,0,False,,,,0,False,,,,0,True,0.44180520432486386,0.0,0.0,1,False,,,,0,False,,,,0,True,0.7081084478494283,,,0,True,0.6701485299862969,0.7474197271843763,1.0,0,1,3
E00529,1,small_formal,49668597.232646495,43338253.48487432,0.8387809276387138,False,,,,0,False,,,,0,False,,,,0,True,0.356173783254657,1.0,1.0,1,True,0.6949961869665812,0.7341419861782628,1.0,0,True,0.789073585025018,0.7089992802494891,1.0,0,True,0.645798851955627,0.6665250993348566,1.0,0,True,0.35611988481643114,,,1,1,5
E00530,1,small_formal,29200820.088683918,13418667.142476354,0.4841875190919226,False,,,,0,False,,,,0,False,,,,0,True,0.2645366438958048,0.0,0.0,1,False,,,,0,False,,,,0,True,0.5429761819477812,0.39455729752972357,0.0,0,True,0.6671996707554788,,,0,1,3
